,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
11,1.0689655172413792,0,1.0,4.150326797385621,1.0,1.0,1.0,1.0,1.0,15,1.0,1.0,1.8571428571428572,1.5,1.0,1.0,1.3333333333333333,1.0,2.311709992845218,1.8761236398044472,0.0,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,0.0,1.2,1.0,1.0,1.2222222222222223,1.4,2.0,1.25
12,1.064516129032258,0,1.0,1.4940298507462686,1.0,1.0,1.0,1.0,1.0,16,1.0,1.0,1.903225806451613,0.6666666666666666,1.0,1.0,0.3333333333333333,2.0,2.889385091034009,0.26196440342781807,1.0,1.0,1.0,1.1176470588235294,1.3333333333333333,0.75,1.0,1.0,1.4,1.0,1.5,1.4,2.0,1.5,1.6666666666666667
13,1.0588235294117647,0,1.0,0.9725111441307578,1.0,1.0,1.0,1.0,1.0,18,1.0,1.0,0.7849462365591398,0.3333333333333333,1.0,1.0,0.75,1.0,3.0668921458098457,2.3680063941539164,0.0,1.0,1.0,1.1818181818181819,1.0,0.3333333333333333,1.0,1.0,1.6666666666666667,1.0,1.0,2.0,2.0,3.0,2.0
14,1.0714285714285714,1,1.0,8.436893203883495,1.0,1.0,1.0,1.0,1.0,19,1.0,1.0,1.96,1.5,1.0,1.0,0.3333333333333333,1.0,3.712031558185404,0.3383795473854947,1.0,1.0,1.0,1.1428571428571428,1.0,1.0,1.0,0.0,1.3333333333333333,1.0,1.0,1.5,2.0,2.0,1.6666666666666667
15,1.0689655172413792,0,1.0,0.37940964722822174,1.0,1.0,1.0,1.0,1.0,20,1.0,1.0,0.9803921568627451,0.25,1.0,1.0,2.0,1.0,1.501002004008016,0.5412457086807259,1.0,1.0,1.0,1.1818181818181819,1.0,1.0,1.0,1.0,1.2,1.0,0.6666666666666666,1.2,1.2222222222222223,1.25,1.25
16,1.0625,0,1.0,0.37425149700598803,1.0,1.0,1.0,1.0,1.0,21,1.0,1.0,0.45,0.5,1.0,1.0,2.0,1.0,2.6676773802304425,1.74383843752076,0.0,1.0,1.0,1.1666666666666667,1.3333333333333333,0.75,1.0,1.0,1.2857142857142858,1.0,1.5,1.3333333333333333,2.0,2.0,1.4
17,1.0909090909090908,0,1.0,0.1709706144256456,1.0,1.0,1.0,1.0,1.0,22,1.0,1.0,0.6354166666666666,0.75,1.0,1.0,1.0,1.0,2.8739352640545146,3.6809120699071545,1.0,1.0,1.0,1.1538461538461537,1.0,0.5,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0
18,1.0377358490566038,0,1.0,0.8211648892534865,1.0,1.0,1.0,1.0,1.0,23,1.0,1.0,0.9615384615384616,1.5,1.0,1.0,1.0,1.0,1.0,0.33422642023523,1.0,1.0,2.0,1.125,1.0,0.3333333333333333,1.0,0.0,1.064516129032258,1.0,1.0,1.08,1.25,1.6666666666666667,1.2857142857142858
19,1.0526315789473684,0,1.0,3.954177897574124,1.0,1.0,1.0,1.0,1.0,24,1.0,1.0,1.4444444444444444,1.0,1.0,1.0,0.5,1.0,2.394523326572008,6.052484904784023,1.0,1.0,1.0,1.1818181818181819,1.3333333333333333,1.0,1.0,0.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,2.0,3.0,2.0
20,1.0833333333333333,0,1.0,1.6597325408618129,1.0,1.0,1.0,1.0,1.0,26,1.0,1.0,0.5208333333333334,0.75,0.5,1.0,1.3333333333333333,1.0,2.3712291199202196,2.0129980563654035,0.0,1.0,1.0,1.1111111111111112,1.3333333333333333,1.0,1.0,1.0,1.4,1.0,1.5,1.5,2.0,3.0,1.6666666666666667
21,1.0555555555555556,1,1.0,0.6420361247947455,1.0,1.0,1.0,1.0,1.0,27,1.0,1.0,0.6951219512195121,0.5,1.0,1.0,1.0,0.6666666666666666,2.6143234517170533,2.0386487260234754,1.0,1.0,2.0,1.0869565217391304,0.75,1.5,1.0,0.0,1.2,1.0,0.6666666666666666,1.4,1.6666666666666667,2.0,1.6666666666666667
22,1.0588235294117647,0,1.0,1.1241050119331741,1.0,1.0,1.0,1.0,1.0,28,1.0,1.0,0.7924528301886793,1.3333333333333333,1.0,1.0,0.5,1.0,1.4168751042187762,0.9155121401399521,0.0,1.0,1.0,1.1818181818181819,1.3333333333333333,0.6666666666666666,1.0,0.0,1.1538461538461537,1.0,0.6666666666666666,1.1666666666666667,1.3333333333333333,2.0,1.1818181818181819
23,1.0952380952380953,0,1.0,3.184143222506394,1.0,1.0,1.0,1.0,1.0,30,1.0,1.0,0.40625,1.0,1.0,1.0,0.5,1.0,5.464285714285714,0.5981536227374099,1.0,1.0,1.0,1.1428571428571428,1.0,0.25,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,2.0,2.0,2.0
24,1.0588235294117647,1,1.0,0.3834048640915594,1.0,1.0,1.0,1.0,1.0,31,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.858108108108108,1.2288621213893112,1.0,1.0,1.0,1.1818181818181819,1.3333333333333333,0.6666666666666666,1.0,0.0,1.25,1.0,0.3333333333333333,1.5,2.0,3.0,1.6666666666666667
25,1.0377358490566038,0,1.0,0.34399375975039004,1.0,1.0,1.0,1.0,1.0,32,1.0,1.0,1.1724137931034482,1.3333333333333333,0.8,1.0,0.6666666666666666,1.0,1.0,1.3852817885421518,1.0,1.0,1.0,1.1818181818181819,1.0,1.0,1.0,1.0,1.0769230769230769,1.0,1.5,1.1428571428571428,1.1538461538461537,1.5,1.25
26,1.0625,1,1.0,0.8391111111111111,1.0,1.0,1.0,1.0,1.0,33,1.0,1.0,0.5694444444444444,2.0,1.0,1.0,2.0,1.0,2.403419239601939,2.184789574877163,1.0,1.0,1.0,1.0909090909090908,0.75,2.0,1.0,0.0,1.2,1.0,0.6666666666666666,1.2,2.0,1.3333333333333333,1.2857142857142858
27,1.0476190476190477,0,1.0,0.9580318379160637,1.0,1.0,1.0,1.0,1.0,35,1.0,1.0,2.0416666666666665,1.0,1.0,1.0,1.0,1.0,1.8058608058608059,0.9321777735795589,0.0,1.0,1.0,1.1818181818181819,1.0,0.75,1.0,1.0,1.2,1.0,1.3333333333333333,1.2222222222222223,1.2857142857142858,1.5,2.0
28,1.0454545454545454,0,1.0,2.3207547169811322,1.0,1.0,1.0,1.0,1.0,36,1.0,1.0,1.880952380952381,2.0,0.3333333333333333,1.0,0.5,1.0,1.5366900858704138,10.23686723973257,1.0,1.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,1.0833333333333333,1.0,1.0,1.0909090909090908,1.3333333333333333,1.4,1.1176470588235294
29,1.0434782608695652,0,1.0,0.8354609929078014,1.0,1.0,1.0,1.0,1.0,38,1.0,1.0,1.108433734939759,1.0,0.8,1.0,3.0,1.0,1.0,0.7792042765752344,1.0,1.0,2.0,1.1666666666666667,1.3333333333333333,0.25,1.0,0.0,1.0909090909090908,1.0,1.0,2.0,2.0,2.0,3.0
30,1.0606060606060606,0,1.0,1.4274891774891776,1.0,1.0,1.0,1.0,1.0,39,1.0,1.0,0.6025641025641025,1.0,1.0,1.0,0.5,0.6666666666666666,3.203525641025641,4.032533733133433,1.0,1.0,1.0,1.1818181818181819,1.3333333333333333,0.5,1.0,0.0,1.2857142857142858,1.0,0.6666666666666666,3.0,3.0,2.0,2.0
31,1.0454545454545454,0,1.0,0.46264564770390676,1.0,1.0,1.0,1.0,1.0,40,1.0,1.0,1.024390243902439,0.6666666666666666,1.5,1.0,1.0,1.0,1.0,0.2765545735055698,1.0,1.0,1.0,1.1538461538461537,1.0,0.75,1.0,0.0,1.2222222222222223,1.0,0.5,1.5,2.0,3.0,1.6666666666666667
32,1.0666666666666667,0,1.0,2.768,1.0,1.0,1.0,1.0,1.0,41,1.0,1.0,0.40963855421686746,1.5,1.0,1.0,1.0,1.0,3.4932003626473254,0.879816342991872,1.0,1.0,1.0,1.1538461538461537,1.0,4.0,1.0,0.0,1.2,1.0,1.0,1.2,2.0,3.0,1.25
33,1.0512820512820513,1,1.0,1.3385474860335196,1.0,1.0,1.0,1.0,1.0,42,1.0,1.0,1.4642857142857142,0.6666666666666666,1.0,1.0,0.75,1.0,3.636625119846596,2.673463268365817,1.0,1.0,1.0,1.1428571428571428,1.0,1.3333333333333333,1.0,1.0,1.105263157894737,1.0,0.75,3.0,2.0,2.0,2.0
34,1.0833333333333333,1,1.0,1.5781057810578105,1.0,1.0,1.0,1.0,1.0,45,1.0,1.0,1.5737704918032787,1.0,1.0,1.0,1.0,1.0,3.398604448320977,8.12317880794702,1.0,1.0,1.0,1.125,1.3333333333333333,2.0,1.0,1.0,1.3333333333333333,1.0,2.0,2.0,2.0,2.0,2.0
35,1.0465116279069768,0,1.0,0.42733699921445406,1.0,1.0,1.0,1.0,1.0,46,1.0,1.0,0.6527777777777778,0.5,1.0,1.0,0.3333333333333333,2.0,3.0793950850661624,0.4976508689504174,1.0,1.0,1.0,1.1666666666666667,1.3333333333333333,0.75,1.0,1.0,1.3333333333333333,1.0,1.0,1.4,1.6666666666666667,3.0,1.5
36,1.04,1,1.0,0.7422324510932106,1.0,1.0,1.0,1.0,1.0,47,1.0,1.0,0.5,1.5,1.0,1.0,1.0,1.0,3.049944092433843,6.397637795275591,1.0,1.0,1.0,1.1428571428571428,1.3333333333333333,0.6666666666666666,1.0,0.0,1.6666666666666667,1.0,1.3333333333333333,1.6666666666666667,2.0,2.0,2.0
37,1.0571428571428572,0,1.0,0.7393258426966293,1.0,1.0,1.0,1.0,1.0,49,1.0,1.0,1.0103092783505154,1.0,1.0,1.0,0.25,1.0,3.730883813306852,1.9032724269639723,1.0,1.0,1.0,1.1538461538461537,1.3333333333333333,3.0,1.0,0.0,2.0,1.0,0.6666666666666666,2.0,2.0,2.0,2.0
38,1.0555555555555556,0,1.0,0.5938967136150235,1.0,1.0,1.0,1.0,1.0,51,1.0,1.0,0.926829268292683,2.0,1.0,1.0,4.0,1.0,2.608657502193624,0.9290850673194615,1.0,1.0,1.0,1.1428571428571428,1.0,0.75,1.0,1.0,1.3333333333333333,1.0,0.5,3.0,3.0,2.0,2.0
39,1.0606060606060606,0,1.0,0.22085889570552147,1.0,1.0,1.0,1.0,1.0,52,1.0,1.0,2.0714285714285716,0.75,1.0,1.0,3.0,1.0,2.0230654761904763,6.156592546194801,1.0,1.0,1.0,1.105263157894737,1.0,1.0,1.0,1.0,1.2,1.0,1.0,1.4,1.6666666666666667,3.0,1.6666666666666667
40,1.0571428571428572,0,1.0,3.0452586206896552,1.0,1.0,1.0,1.0,1.0,53,1.0,1.0,0.7866666666666666,1.0,1.0,1.0,0.5,1.0,3.8190671450538187,0.19587534372135657,1.0,1.0,1.0,1.1666666666666667,1.0,0.6666666666666666,1.0,1.0,3.0,1.0,1.3333333333333333,3.0,2.0,2.0,2.0
41,1.0740740740740742,0,1.0,0.11370967741935484,1.0,1.0,1.0,1.0,1.0,54,1.0,1.0,1.6666666666666667,1.0,1.0,1.0,3.0,1.0,3.349423323366083,0.4599543494800913,1.0,1.0,1.0,1.1538461538461537,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0
42,1.0769230769230769,1,1.0,0.7494473102431835,1.0,1.0,1.0,1.0,1.0,55,1.0,1.0,1.25,1.0,1.0,1.0,0.3333333333333333,1.0,3.398604448320977,0.7378291343057397,1.0,1.0,1.0,1.1666666666666667,1.0,1.3333333333333333,1.0,0.0,3.0,1.0,1.5,3.0,2.0,2.0,3.0
43,1.0740740740740742,0,1.0,0.11770623742454728,1.0,1.0,1.0,1.0,1.0,56,1.0,1.0,2.675675675675676,1.0,1.0,1.0,0.3333333333333333,1.0,1.5730002292000917,6.420168067226891,1.0,1.0,1.0,1.1333333333333333,1.3333333333333333,1.0,1.0,0.0,1.2222222222222223,0.0,1.0,1.2222222222222223,1.25,3.0,1.2857142857142858
44,1.0666666666666667,0,1.0,0.1664355062413315,1.0,1.0,1.0,1.0,1.0,57,1.0,1.0,1.5862068965517242,0.6666666666666666,1.0,1.0,0.75,1.0,2.3712291199202196,1.537612466376032,1.0,1.0,1.0,1.0869565217391304,1.0,1.0,1.0,0.0,1.1666666666666667,1.0,0.3333333333333333,1.1666666666666667,1.25,1.6666666666666667,1.2857142857142858
45,1.048780487804878,1,1.0,0.6544117647058824,1.0,1.0,1.0,1.0,1.0,58,1.0,1.0,1.1428571428571428,0.6666666666666666,1.0,1.0,1.0,1.0,1.4604758250191865,0.5871007371007371,1.0,1.0,1.0,1.4166666666666667,1.3333333333333333,0.75,1.0,0.0,1.0869565217391304,0.0,1.0,1.0909090909090908,1.1333333333333333,1.1333333333333333,1.25
46,1.0588235294117647,0,1.0,0.3136150234741784,1.0,1.0,1.0,1.0,1.0,60,1.0,1.0,0.7638888888888888,1.0,1.0,1.0,1.3333333333333333,1.0,2.2040280210157617,1.6998206099262507,0.0,1.0,1.0,1.1,0.75,0.6666666666666666,1.0,0.0,1.2,1.0,1.0,1.2222222222222223,1.4,1.25,1.2857142857142858
47,1.054054054054054,0,1.0,3.325980392156863,1.0,1.0,1.0,1.0,1.0,61,1.0,1.0,0.4931506849315068,1.0,1.0,1.0,0.5,1.0,2.8199867637326275,1.3624718881392393,1.0,1.0,1.0,1.0952380952380953,0.75,4.0,1.0,0.0,1.25,1.0,0.3333333333333333,3.0,2.0,2.0,2.0
48,1.0434782608695652,0,1.0,1.1420313790255987,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.8061224489795918,1.0,1.0,1.0,1.0,1.0,1.952875952875953,0.35930545365615063,1.0,1.0,1.0,1.0952380952380953,1.0,1.0,1.0,0.0,1.1428571428571428,1.0,1.0,1.2222222222222223,1.3333333333333333,2.0,1.25
49,1.0571428571428572,0,1.0,0.37591537835638733,1.0,1.0,1.0,1.0,1.0,63,1.0,1.0,0.8611111111111112,0.5,1.0,1.0,1.0,1.0,3.4239753195240192,2.2283319705641866,1.0,1.0,1.0,1.105263157894737,1.0,0.25,1.0,0.0,3.0,1.0,0.6666666666666666,3.0,2.0,2.0,3.0
50,1.0416666666666667,1,1.0,1.5686900958466454,1.0,1.0,1.0,1.0,1.0,64,1.0,1.0,1.0204081632653061,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,2.0221148485411633,0.43795998756089977,1.0,1.0,1.0,1.1538461538461537,1.3333333333333333,0.75,1.0,0.0,1.0869565217391304,1.0,1.0,3.0,2.0,2.0,2.0
51,1.0714285714285714,1,1.0,0.9191073919107392,1.0,1.0,1.0,1.0,1.0,65,1.0,1.0,0.66,1.0,1.0,1.0,1.3333333333333333,1.0,2.5983725661145014,0.5966544413632704,1.0,1.0,1.0,1.1538461538461537,1.0,0.3333333333333333,1.0,0.0,2.0,1.0,1.5,2.0,2.0,2.0,2.0
52,1.0454545454545454,0,1.0,0.8729838709677419,1.0,1.0,1.0,1.0,1.0,68,1.0,1.0,0.76,0.6666666666666666,1.0,1.0,4.0,1.0,2.0084341767510083,3.549264155649788,1.0,1.0,1.0,1.0952380952380953,0.75,1.3333333333333333,1.0,1.0,1.2222222222222223,1.0,1.0,1.5,1.6666666666666667,3.0,1.6666666666666667
53,1.0571428571428572,0,1.0,0.7347310847766636,1.0,1.0,1.0,1.0,1.0,70,1.0,1.0,0.7088607594936709,1.5,0.6666666666666666,1.0,4.0,1.0,1.556454876568191,2.3562996868224526,1.0,1.0,1.0,1.1538461538461537,1.3333333333333333,1.3333333333333333,1.0,1.0,1.2,1.0,1.0,1.5,2.0,2.0,1.6666666666666667
54,1.0769230769230769,0,1.0,0.45807345807345806,1.0,1.0,1.0,1.0,1.0,72,1.0,1.0,1.9361702127659575,1.5,1.0,1.0,1.0,1.0,2.3230695212893915,0.7708061205448777,1.0,1.0,1.0,1.105263157894737,1.0,1.3333333333333333,1.0,1.0,1.4,1.0,1.5,2.0,2.0,2.0,2.0
55,1.0606060606060606,0,1.0,2.6,1.0,1.0,1.0,1.0,1.0,73,1.0,1.0,0.9591836734693877,1.0,1.0,1.0,0.5,1.0,1.3715262297518205,1.6254456622210485,1.0,1.0,1.0,1.1666666666666667,1.0,1.0,1.0,0.0,1.1333333333333333,1.0,1.0,1.1333333333333333,1.1428571428571428,1.25,1.1666666666666667
56,1.0571428571428572,0,1.0,0.48417350527549824,1.0,1.0,1.0,1.0,1.0,74,1.0,1.0,1.028169014084507,0.6666666666666666,1.0,1.0,3.0,1.0,1.551328702172235,0.34937902275405675,1.0,1.0,1.0,1.0909090909090908,0.75,0.25,1.0,1.0,1.2222222222222223,1.0,1.0,1.2222222222222223,1.25,3.0,1.25
57,1.0571428571428572,0,1.0,1.2434325744308232,1.0,1.0,1.0,1.0,1.0,75,1.0,1.0,2.2333333333333334,0.6666666666666666,1.0,1.0,1.0,1.0,2.370204285002491,0.31871016122984624,1.0,1.0,1.0,1.1333333333333333,1.3333333333333333,0.3333333333333333,1.0,1.0,1.5,1.0,1.0,2.0,2.0,2.0,2.0
58,1.064516129032258,0,1.0,2.0366412213740457,1.0,1.0,1.0,1.0,1.0,76,1.0,1.0,1.3958333333333333,1.0,1.0,1.0,1.0,1.0,1.9298393913778529,1.0081863979848866,1.0,1.0,1.0,1.0909090909090908,0.75,0.75,1.0,1.0,1.2,1.0,1.5,1.2857142857142858,1.2857142857142858,3.0,1.2857142857142858
59,1.054054054054054,0,1.0,0.8896860986547085,1.0,1.0,1.0,1.0,1.0,77,1.0,1.0,0.6470588235294118,1.5,1.5,1.0,1.3333333333333333,1.0,1.834306691139663,7.8014131647452585,1.0,1.0,1.0,1.1111111111111112,1.0,1.0,1.0,1.0,1.2857142857142858,1.0,0.75,1.2857142857142858,1.4,2.0,1.2857142857142858
60,1.0625,0,1.0,3.210772833723653,1.0,1.0,1.0,1.0,1.0,78,1.0,1.0,2.090909090909091,1.0,1.5,1.0,0.75,1.0,1.8114248620577735,1.3204927829364714,1.0,1.0,1.0,1.0909090909090908,1.0,1.0,1.0,1.0,1.2222222222222223,1.0,0.6666666666666666,1.2222222222222223,1.25,1.2857142857142858,1.25
61,1.0526315789473684,0,1.0,0.877488514548239,1.0,1.0,1.0,1.0,1.0,79,1.0,1.0,0.98,0.3333333333333333,1.0,1.0,0.75,0.6666666666666666,3.28595178719867,3.8031524926686218,1.0,1.0,1.0,1.1818181818181819,1.0,0.25,1.0,0.0,1.3,1.0,1.3333333333333333,1.2,1.6666666666666667,1.2222222222222223,1.2222222222222223
62,1.04,0,1.0,0.6289180990899899,1.0,1.0,1.0,1.0,1.0,80,1.0,1.0,2.13953488372093,1.5,0.8,1.0,1.3333333333333333,1.0,1.0,0.3111789713190827,1.0,1.0,1.0,1.1666666666666667,1.0,0.25,1.0,1.0,0.3793103448275862,1.0,1.0,1.0740740740740742,1.6666666666666667,1.1538461538461537,1.25
63,1.0338983050847457,0,1.0,0.9358885017421603,1.0,1.0,1.0,1.0,1.0,81,1.0,1.0,0.7272727272727273,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.720178080398062,0.8895497026338148,1.0,1.0,1.0,1.1818181818181819,1.0,0.5,1.0,0.0,0.42857142857142855,1.0,1.5,1.0952380952380953,1.125,1.2857142857142858,1.2222222222222223
64,1.0555555555555556,0,1.0,0.0973017170891251,1.0,1.0,1.0,1.0,1.0,83,1.0,1.0,1.1016949152542372,1.0,1.3333333333333333,1.0,0.3333333333333333,1.0,1.0,2.213362594489149,1.0,1.0,1.0,1.1538461538461537,1.3333333333333333,0.5,1.0,1.0,0.17647058823529413,1.0,1.0,1.1176470588235294,1.1428571428571428,1.1666666666666667,1.25
65,1.0363636363636364,0,1.0,1.3600478468899522,1.0,1.0,1.0,1.0,1.0,84,1.0,1.0,2.4545454545454546,0.6666666666666666,1.0,1.0,1.3333333333333333,1.0,1.0,0.7380131779016725,1.0,1.0,1.0,1.1428571428571428,1.0,1.0,1.0,1.0,1.2380952380952381,1.0,1.0,1.4,2.0,2.0,2.0
66,1.0555555555555556,0,1.0,1.1882845188284519,1.0,1.0,1.0,1.0,1.0,85,1.0,1.0,0.6210526315789474,1.0,1.5,1.0,0.5,1.0,1.7693491306354825,0.21248234463276836,1.0,1.0,1.0,1.1538461538461537,1.0,1.0,1.0,0.0,3.8333333333333335,1.0,1.0,1.3333333333333333,1.4,2.0,1.6666666666666667
67,1.0444444444444445,0,1.0,0.23674383868558627,1.0,1.0,1.0,1.0,1.0,86,1.0,1.0,1.6271186440677967,0.6666666666666666,1.0,1.0,3.0,1.0,1.514191690662279,0.9898866237291745,1.0,1.0,1.0,1.1176470588235294,1.0,0.3333333333333333,1.0,1.0,0.96,1.0,1.0,3.0,2.0,2.0,2.0
68,1.0571428571428572,0,1.0,1.5662650602409638,1.0,1.0,1.0,1.0,1.0,88,1.0,1.0,0.7088607594936709,1.0,1.0,1.0,4.0,1.0,3.5068368277119415,3.987389229720518,1.0,1.0,1.0,1.1538461538461537,1.0,0.75,1.0,1.0,2.6,1.0,1.0,1.6666666666666667,2.0,3.0,2.0
69,1.0555555555555556,1,1.0,0.7547169811320755,1.0,1.0,1.0,1.0,1.0,90,1.0,1.0,0.5189873417721519,1.5,1.0,1.0,1.3333333333333333,1.0,2.6233766233766236,1.1936905909904945,0.0,1.0,1.0,1.1176470588235294,1.0,1.0,1.0,1.0,11.0,0.0,1.0,3.0,2.0,2.0,2.0
70,1.0338983050847457,0,1.0,0.17714285714285713,1.0,1.0,1.0,1.0,1.0,91,1.0,1.0,1.368421052631579,1.0,1.0,1.0,0.3333333333333333,1.0,2.0049333089713137,0.11557483379276796,1.0,1.0,2.0,1.1818181818181819,1.3333333333333333,0.75,1.0,0.0,0.95,1.0,1.5,1.5,1.6666666666666667,3.0,1.6666666666666667
71,1.0689655172413792,0,1.0,0.8448795180722891,1.0,1.0,1.0,1.0,1.0,94,1.0,1.0,0.9605263157894737,0.6666666666666666,1.0,1.0,0.5,1.0,3.0347761746207915,3.0401533494753834,0.0,1.0,1.0,1.0869565217391304,1.0,0.75,1.0,1.0,6.5,1.0,1.0,1.4,1.5,2.0,1.5
72,1.064516129032258,0,1.0,0.13585951940850277,1.0,1.0,1.0,1.0,1.0,95,1.0,1.0,0.5977011494252874,1.3333333333333333,1.0,1.0,1.0,1.0,3.199120351859256,0.7474833555259653,1.0,1.0,1.0,1.1176470588235294,1.3333333333333333,1.5,1.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0
73,1.0625,0,1.0,2.1204379562043796,1.0,1.0,1.0,1.0,1.0,96,1.0,1.0,1.121212121212121,1.3333333333333333,1.0,1.0,1.5,1.0,1.8842443729903537,2.16389872039205,1.0,1.0,1.0,1.1176470588235294,1.3333333333333333,1.5,1.0,1.0,1.2,1.0,0.3333333333333333,1.2,1.5,2.0,1.2222222222222223
